day_of_month,day_of_week,op_unique_carrier,origin_city_name,origin_state_abr,dest_city_name,dest_state_abr,crs_dep_time,dep_delay,crs_arr_time,arr_delay,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
23,7,OO,"Fort Dodge, IA",IA,"Chicago, IL",IL,1051,305.0,1231,283.0,100.0,78.0,54.0,325.0,283.0,0.0,0.0,0.0,0.0
15,6,WN,"Norfolk, VA",VA,"Baltimore, MD",MD,1725,36.0,1825,34.0,60.0,58.0,39.0,159.0,28.0,0.0,0.0,0.0,6.0
12,3,WN,"Honolulu, HI",HI,"Sacramento, CA",CA,1525,16.0,2335,27.0,310.0,321.0,302.0,2462.0,16.0,0.0,11.0,0.0,0.0
30,7,UA,"Nashville, TN",TN,"Newark, NJ",NJ,1759,104.0,2112,126.0,133.0,155.0,128.0,748.0,0.0,0.0,126.0,0.0,0.0
25,2,WN,"Denver, CO",CO,"Ontario, CA",CA,2245,52.0,5,35.0,140.0,123.0,106.0,819.0,0.0,0.0,0.0,0.0,35.0
3,1,OO,"Chicago, IL",IL,"Salt Lake City, UT",UT,1245,22.0,1527,44.0,222.0,244.0,207.0,1250.0,44.0,0.0,0.0,0.0,0.0
14,5,OO,"Dallas/Fort Worth, TX",TX,"Houston, TX",TX,1422,43.0,1537,32.0,75.0,64.0,41.0,224.0,32.0,0.0,0.0,0.0,0.0
11,2,OO,"San Francisco, CA",CA,"San Luis Obispo, CA",CA,1105,226.0,1210,226.0,65.0,65.0,44.0,190.0,226.0,0.0,0.0,0.0,0.0
4,2,WN,"Denver, CO",CO,"Boise, ID",ID,805,29.0,1005,39.0,120.0,130.0,87.0,649.0,29.0,0.0,10.0,0.0,0.0
29,6,WN,"Houston, TX",TX,"San Antonio, TX",TX,2040,71.0,2140,60.0,60.0,49.0,34.0,192.0,0.0,0.0,0.0,0.0,60.0
4,2,UA,"San Francisco, CA",CA,"Los Angeles, CA",CA,2247,640.0,27,640.0,100.0,100.0,56.0,337.0,77.0,0.0,0.0,0.0,563.0
16,7,WN,"San Antonio, TX",TX,"Las Vegas, NV",NV,1750,69.0,1840,61.0,170.0,162.0,147.0,1069.0,4.0,0.0,0.0,0.0,57.0
28,5,WN,"Pittsburgh, PA",PA,"Las Vegas, NV",NV,1240,61.0,1420,44.0,280.0,263.0,245.0,1910.0,0.0,0.0,36.0,0.0,8.0
18,2,WN,"Santa Barbara, CA",CA,"Oakland, CA",CA,1735,79.0,1840,73.0,65.0,59.0,45.0,263.0,0.0,0.0,0.0,0.0,73.0
15,6,YV,"Washington, DC",VA,"Savannah, GA",GA,900,226.0,1101,209.0,121.0,104.0,79.0,515.0,12.0,0.0,0.0,0.0,197.0
30,7,9E,"Washington, DC",VA,"Cincinnati, OH",KY,925,73.0,1107,73.0,102.0,102.0,67.0,411.0,0.0,0.0,0.0,0.0,73.0
19,3,AA,"Los Angeles, CA",CA,"Phoenix, AZ",AZ,625,81.0,753,83.0,88.0,90.0,55.0,370.0,81.0,0.0,2.0,0.0,0.0
14,5,AA,"Dallas/Fort Worth, TX",TX,"Pensacola, FL",FL,859,-1.0,1050,15.0,111.0,127.0,81.0,604.0,0.0,0.0,15.0,0.0,0.0
23,7,OO,"Portland, OR",OR,"Fresno, CA",CA,2005,79.0,2159,67.0,114.0,102.0,86.0,626.0,0.0,0.0,0.0,0.0,67.0
19,3,OO,"Denver, CO",CO,"Knoxville, TN",TN,1759,182.0,2253,191.0,174.0,183.0,141.0,1162.0,191.0,0.0,0.0,0.0,0.0
17,1,DL,"New York, NY",NY,"Chicago, IL",IL,1625,100.0,1813,68.0,168.0,136.0,111.0,733.0,0.0,0.0,0.0,0.0,68.0
12,3,WN,"Austin, TX",TX,"Charleston, SC",SC,1535,-4.0,1905,17.0,150.0,171.0,134.0,1055.0,0.0,0.0,17.0,0.0,0.0
16,7,UA,"Boston, MA",MA,"Chicago, IL",IL,1828,80.0,2022,48.0,174.0,142.0,119.0,867.0,5.0,0.0,0.0,0.0,43.0
24,1,DL,"Atlanta, GA",GA,"Memphis, TN",TN,2106,37.0,2126,27.0,80.0,70.0,54.0,332.0,27.0,0.0,0.0,0.0,0.0
13,4,OO,"Salt Lake City, UT",UT,"Omaha, NE",NE,1350,42.0,1705,35.0,135.0,128.0,106.0,840.0,35.0,0.0,0.0,0.0,0.0
15,6,UA,"Washington, DC",VA,"Denver, CO",CO,1730,38.0,1929,40.0,239.0,241.0,220.0,1452.0,38.0,0.0,2.0,0.0,0.0
5,3,B6,"Newark, NJ",NJ,"Los Angeles, CA",CA,600,-6.0,904,15.0,364.0,385.0,353.0,2454.0,0.0,0.0,15.0,0.0,0.0
30,7,DL,"Valparaiso, FL",FL,"Atlanta, GA",GA,1623,35.0,1839,19.0,76.0,60.0,41.0,250.0,19.0,0.0,0.0,0.0,0.0
18,2,WN,"Burbank, CA",CA,"Austin, TX",TX,1110,96.0,1555,90.0,165.0,159.0,139.0,1241.0,1.0,0.0,0.0,0.0,89.0
4,2,DL,"Fort Myers, FL",FL,"New York, NY",NY,1140,-5.0,1429,21.0,169.0,195.0,148.0,1080.0,0.0,0.0,21.0,0.0,0.0
4,2,AA,"Dallas/Fort Worth, TX",TX,"Chicago, IL",IL,1750,0.0,2009,42.0,139.0,181.0,140.0,802.0,0.0,0.0,42.0,0.0,0.0
26,3,OO,"Denver, CO",CO,"Dallas/Fort Worth, TX",TX,746,7.0,1054,29.0,128.0,150.0,125.0,641.0,29.0,0.0,0.0,0.0,0.0
5,3,UA,"Houston, TX",TX,"Chicago, IL",IL,957,2.0,1243,93.0,166.0,257.0,140.0,925.0,0.0,0.0,93.0,0.0,0.0
17,1,NK,"Chicago, IL",IL,"Atlanta, GA",GA,931,2.0,1227,98.0,116.0,212.0,79.0,606.0,0.0,0.0,98.0,0.0,0.0
2,7,UA,"Sarasota/Bradenton, FL",FL,"Chicago, IL",IL,1239,59.0,1444,61.0,185.0,187.0,149.0,1050.0,59.0,0.0,2.0,0.0,0.0
20,4,UA,"Atlanta, GA",GA,"Houston, TX",TX,1603,110.0,1720,183.0,137.0,210.0,104.0,689.0,110.0,0.0,73.0,0.0,0.0
30,7,WN,"Atlanta, GA",GA,"Washington, DC",VA,2025,48.0,2210,52.0,105.0,109.0,70.0,547.0,5.0,0.0,4.0,0.0,43.0
17,1,DL,"Fort Lauderdale, FL",FL,"Atlanta, GA",GA,1315,279.0,1509,295.0,114.0,130.0,86.0,581.0,0.0,10.0,16.0,0.0,269.0
11,2,OO,"Jacksonville/Camp Lejeune, NC",NC,"Atlanta, GA",GA,1316,118.0,1449,105.0,93.0,80.0,62.0,399.0,105.0,0.0,0.0,0.0,0.0
17,1,YX,"Boston, MA",MA,"Indianapolis, IN",IN,1715,54.0,1949,56.0,154.0,156.0,123.0,818.0,5.0,0.0,5.0,0.0,46.0
14,5,HA,"Kahului, HI",HI,"Honolulu, HI",HI,655,13.0,733,20.0,38.0,45.0,27.0,100.0,11.0,0.0,0.0,0.0,9.0
3,1,B6,"White Plains, NY",NY,"West Palm Beach/Palm Beach, FL",FL,859,34.0,1147,55.0,168.0,189.0,174.0,1056.0,0.0,0.0,55.0,0.0,0.0
24,1,AA,"Philadelphia, PA",PA,"Austin, TX",TX,1030,28.0,1318,26.0,228.0,226.0,206.0,1430.0,26.0,0.0,0.0,0.0,0.0
14,5,WN,"Baltimore, MD",MD,"Milwaukee, WI",WI,2250,64.0,2350,40.0,120.0,96.0,84.0,641.0,24.0,0.0,0.0,0.0,16.0
3,1,AA,"Phoenix, AZ",AZ,"Pittsburgh, PA",PA,1513,185.0,2207,162.0,234.0,211.0,195.0,1814.0,162.0,0.0,0.0,0.0,0.0
14,5,UA,"Denver, CO",CO,"Tucson, AZ",AZ,1134,0.0,1239,15.0,125.0,140.0,91.0,639.0,0.0,0.0,15.0,0.0,0.0
18,2,UA,"Denver, CO",CO,"Orlando, FL",FL,1748,0.0,2330,16.0,222.0,238.0,182.0,1546.0,0.0,0.0,16.0,0.0,0.0
13,4,OH,"White Plains, NY",NY,"Washington, DC",VA,1858,25.0,2016,20.0,78.0,73.0,43.0,234.0,0.0,0.0,0.0,20.0,0.0
14,5,B6,"Washington, DC",VA,"Orlando, FL",FL,1230,32.0,1453,28.0,143.0,139.0,116.0,759.0,28.0,0.0,0.0,0.0,0.0
17,1,NK,"Tampa, FL",FL,"Baltimore, MD",MD,1915,139.0,2131,138.0,136.0,135.0,101.0,842.0,0.0,0.0,52.0,0.0,86.0
21,5,AA,"Memphis, TN",TN,"Charlotte, NC",NC,530,25.0,812,17.0,102.0,94.0,70.0,511.0,0.0,0.0,17.0,0.0,0.0
16,7,AS,"San Francisco, CA",CA,"Seattle, WA",WA,1755,306.0,2007,298.0,132.0,124.0,93.0,679.0,298.0,0.0,0.0,0.0,0.0
21,5,YX,"New York, NY",NY,"Washington, DC",VA,935,-4.0,1100,39.0,85.0,128.0,52.0,213.0,0.0,0.0,39.0,0.0,0.0
15,6,WN,"Phoenix, AZ",AZ,"Burbank, CA",CA,2025,66.0,2150,53.0,85.0,72.0,61.0,369.0,53.0,0.0,0.0,0.0,0.0
1,6,WN,"Fort Lauderdale, FL",FL,"Orlando, FL",FL,1905,176.0,2010,173.0,65.0,62.0,38.0,177.0,108.0,0.0,0.0,0.0,65.0
21,5,WN,"Oakland, CA",CA,"Dallas, TX",TX,1750,87.0,2315,68.0,205.0,186.0,168.0,1468.0,8.0,0.0,0.0,0.0,60.0
29,6,9E,"New York, NY",NY,"Syracuse, NY",NY,955,24.0,1115,70.0,80.0,126.0,44.0,209.0,0.0,0.0,46.0,0.0,24.0
4,2,B6,"New York, NY",NY,"Buffalo, NY",NY,2245,2.0,22,28.0,97.0,123.0,57.0,301.0,2.0,0.0,26.0,0.0,0.0
26,3,WN,"Albuquerque, NM",NM,"Denver, CO",CO,2055,21.0,2215,17.0,80.0,76.0,59.0,349.0,0.0,0.0,0.0,0.0,17.0
14,5,AA,"West Palm Beach/Palm Beach, FL",FL,"Philadelphia, PA",PA,1209,81.0,1449,83.0,160.0,162.0,130.0,951.0,2.0,0.0,2.0,0.0,79.0
28,5,B6,"Las Vegas, NV",NV,"Fort Lauderdale, FL",FL,2359,0.0,735,21.0,276.0,297.0,264.0,2173.0,0.0,0.0,21.0,0.0,0.0
5,3,YX,"New York, NY",NY,"Raleigh/Durham, NC",NC,2130,11.0,2327,42.0,117.0,148.0,70.0,427.0,11.0,0.0,31.0,0.0,0.0
26,3,WN,"Las Vegas, NV",NV,"Los Angeles, CA",CA,2045,58.0,2155,51.0,70.0,63.0,41.0,236.0,8.0,0.0,0.0,0.0,43.0
27,4,OH,"Charlotte, NC",NC,"Scranton/Wilkes-Barre, PA",PA,2052,89.0,2239,82.0,107.0,100.0,70.0,509.0,82.0,0.0,0.0,0.0,0.0
7,5,UA,"Dallas/Fort Worth, TX",TX,"Houston, TX",TX,946,3.0,1055,21.0,69.0,87.0,52.0,224.0,0.0,0.0,21.0,0.0,0.0
1,6,AA,"Dallas/Fort Worth, TX",TX,"Chicago, IL",IL,1859,67.0,2117,54.0,138.0,125.0,105.0,802.0,54.0,0.0,0.0,0.0,0.0
28,5,AA,"Monterey, CA",CA,"Dallas/Fort Worth, TX",TX,610,22.0,1135,18.0,205.0,201.0,178.0,1430.0,18.0,0.0,0.0,0.0,0.0
30,7,NK,"Newark, NJ",NJ,"Fort Lauderdale, FL",FL,1045,81.0,1347,144.0,182.0,245.0,190.0,1065.0,0.0,81.0,63.0,0.0,0.0
25,2,YX,"Washington, DC",VA,"Nashville, TN",TN,659,-5.0,811,16.0,132.0,153.0,102.0,562.0,0.0,0.0,16.0,0.0,0.0
25,2,WN,"Denver, CO",CO,"San Francisco, CA",CA,1830,213.0,2010,192.0,160.0,139.0,120.0,967.0,15.0,0.0,0.0,0.0,177.0
19,3,WN,"San Francisco, CA",CA,"Las Vegas, NV",NV,1315,20.0,1440,45.0,85.0,110.0,67.0,414.0,20.0,0.0,25.0,0.0,0.0
5,3,UA,"Detroit, MI",MI,"Chicago, IL",IL,1114,100.0,1138,83.0,84.0,67.0,47.0,235.0,0.0,0.0,76.0,0.0,7.0
24,1,OH,"Norfolk, VA",VA,"Charlotte, NC",NC,834,37.0,1001,31.0,87.0,81.0,64.0,290.0,31.0,0.0,0.0,0.0,0.0
9,7,OO,"Lafayette, LA",LA,"Atlanta, GA",GA,1718,55.0,2007,48.0,109.0,102.0,70.0,503.0,48.0,0.0,0.0,0.0,0.0
28,5,C5,"Houston, TX",TX,"Laredo, TX",TX,2020,639.0,2140,667.0,80.0,108.0,66.0,301.0,0.0,639.0,28.0,0.0,0.0
1,6,DL,"Atlanta, GA",GA,"Norfolk, VA",VA,840,6.0,1015,56.0,95.0,145.0,69.0,516.0,6.0,0.0,50.0,0.0,0.0
28,5,DL,"Atlanta, GA",GA,"Houston, TX",TX,2247,-2.0,2359,55.0,132.0,189.0,156.0,689.0,0.0,0.0,55.0,0.0,0.0
17,1,UA,"West Palm Beach/Palm Beach, FL",FL,"Chicago, IL",IL,1236,50.0,1455,127.0,199.0,276.0,166.0,1144.0,21.0,0.0,77.0,0.0,29.0
1,6,B6,"Washington, DC",VA,"Boston, MA",MA,1830,-4.0,2011,40.0,101.0,145.0,79.0,399.0,0.0,0.0,40.0,0.0,0.0
17,1,WN,"Phoenix, AZ",AZ,"Oakland, CA",CA,2100,40.0,2255,32.0,115.0,107.0,96.0,646.0,6.0,0.0,0.0,0.0,26.0
27,4,WN,"Las Vegas, NV",NV,"Sacramento, CA",CA,2135,11.0,2300,20.0,85.0,94.0,63.0,397.0,11.0,0.0,9.0,0.0,0.0
21,5,HA,"San Jose, CA",CA,"Kahului, HI",HI,910,77.0,1145,57.0,335.0,315.0,292.0,2355.0,57.0,0.0,0.0,0.0,0.0
18,2,AA,"Eugene, OR",OR,"Phoenix, AZ",AZ,1400,137.0,1624,130.0,144.0,137.0,120.0,952.0,76.0,0.0,0.0,0.0,54.0
30,7,YX,"Louisville, KY",KY,"Newark, NJ",NJ,1044,105.0,1300,132.0,136.0,163.0,106.0,642.0,105.0,0.0,27.0,0.0,0.0
19,3,NK,"Houston, TX",TX,"Detroit, MI",MI,1650,13.0,2032,15.0,162.0,164.0,130.0,1075.0,0.0,0.0,2.0,0.0,13.0
10,1,UA,"Reno, NV",NV,"San Francisco, CA",CA,2020,31.0,2138,24.0,78.0,71.0,54.0,192.0,0.0,0.0,24.0,0.0,0.0
24,1,WN,"St. Louis, MO",MO,"Nashville, TN",TN,1215,28.0,1320,23.0,65.0,60.0,46.0,272.0,0.0,0.0,0.0,0.0,23.0
15,6,AA,"Dallas/Fort Worth, TX",TX,"Memphis, TN",TN,2001,-5.0,2129,69.0,88.0,162.0,70.0,431.0,0.0,0.0,69.0,0.0,0.0
20,4,UA,"Houston, TX",TX,"Chicago, IL",IL,720,36.0,955,21.0,155.0,140.0,113.0,925.0,0.0,0.0,0.0,0.0,21.0
6,4,G4,"Knoxville, TN",TN,"St. Petersburg, FL",FL,1846,13.0,2026,15.0,100.0,102.0,85.0,550.0,0.0,0.0,2.0,0.0,13.0
4,2,HA,"Hilo, HI",HI,"Honolulu, HI",HI,1744,20.0,1838,25.0,54.0,59.0,42.0,216.0,0.0,0.0,5.0,0.0,20.0
21,5,WN,"Nashville, TN",TN,"Dallas, TX",TX,1600,35.0,1800,27.0,120.0,112.0,100.0,623.0,27.0,0.0,0.0,0.0,0.0
22,6,DL,"Detroit, MI",MI,"Dallas/Fort Worth, TX",TX,2040,75.0,2233,72.0,173.0,170.0,142.0,986.0,72.0,0.0,0.0,0.0,0.0
1,6,NK,"Minneapolis, MN",MN,"Orlando, FL",FL,1620,44.0,2041,53.0,201.0,210.0,161.0,1310.0,0.0,11.0,9.0,0.0,33.0
6,4,NK,"Denver, CO",CO,"Las Vegas, NV",NV,1330,46.0,1428,70.0,118.0,142.0,113.0,628.0,0.0,0.0,70.0,0.0,0.0
6,4,NK,"Las Vegas, NV",NV,"Seattle, WA",WA,2145,24.0,32,20.0,167.0,163.0,119.0,867.0,20.0,0.0,0.0,0.0,0.0
24,1,WN,"Boston, MA",MA,"Chicago, IL",IL,2035,90.0,2210,70.0,155.0,135.0,123.0,861.0,16.0,0.0,0.0,0.0,54.0
5,3,WN,"Austin, TX",TX,"Columbus, OH",OH,1025,50.0,1350,47.0,145.0,142.0,128.0,1073.0,27.0,0.0,0.0,0.0,20.0
9,7,WN,"Baltimore, MD",MD,"Providence, RI",RI,2255,24.0,15,19.0,80.0,75.0,58.0,327.0,7.0,0.0,0.0,0.0,12.0
10,1,B6,"Miami, FL",FL,"Boston, MA",MA,1135,93.0,1457,82.0,202.0,191.0,162.0,1258.0,63.0,0.0,0.0,0.0,19.0
7,5,F9,"Las Vegas, NV",NV,"Atlanta, GA",GA,630,14.0,1321,19.0,231.0,236.0,208.0,1747.0,14.0,0.0,5.0,0.0,0.0
21,5,AA,"Austin, TX",TX,"Miami, FL",FL,717,37.0,1100,39.0,163.0,165.0,142.0,1103.0,37.0,0.0,2.0,0.0,0.0
28,5,MQ,"Tulsa, OK",OK,"Dallas/Fort Worth, TX",TX,2020,84.0,2142,74.0,82.0,72.0,50.0,237.0,0.0,0.0,0.0,0.0,74.0
5,3,OO,"Atlanta, GA",GA,"Lafayette, LA",LA,2000,154.0,2053,144.0,113.0,103.0,79.0,503.0,144.0,0.0,0.0,0.0,0.0
20,4,WN,"San Jose, CA",CA,"Seattle, WA",WA,1735,27.0,1950,24.0,135.0,132.0,111.0,696.0,18.0,0.0,0.0,0.0,6.0
17,1,YX,"Oklahoma City, OK",OK,"New York, NY",NY,715,231.0,1141,223.0,206.0,198.0,174.0,1341.0,223.0,0.0,0.0,0.0,0.0
21,5,WN,"Omaha, NE",NE,"Las Vegas, NV",NV,1420,27.0,1520,23.0,180.0,176.0,153.0,1099.0,0.0,0.0,12.0,0.0,11.0
25,2,DL,"Salt Lake City, UT",UT,"Sacramento, CA",CA,2306,49.0,2355,34.0,109.0,94.0,74.0,532.0,0.0,0.0,0.0,0.0,34.0
16,7,WN,"Phoenix, AZ",AZ,"Chicago, IL",IL,1225,88.0,1750,102.0,205.0,219.0,183.0,1440.0,88.0,0.0,14.0,0.0,0.0
21,5,HA,"Hilo, HI",HI,"Honolulu, HI",HI,1530,40.0,1630,39.0,60.0,59.0,40.0,216.0,7.0,0.0,0.0,0.0,32.0
20,4,UA,"Savannah, GA",GA,"Washington, DC",VA,1421,126.0,1600,120.0,99.0,93.0,73.0,515.0,11.0,0.0,0.0,0.0,109.0
1,6,HA,"Lihue, HI",HI,"Honolulu, HI",HI,920,-3.0,955,31.0,35.0,69.0,28.0,102.0,0.0,0.0,31.0,0.0,0.0
28,5,UA,"Houston, TX",TX,"Chicago, IL",IL,2130,69.0,9,50.0,159.0,140.0,115.0,925.0,0.0,50.0,0.0,0.0,0.0
3,1,ZW,"Green Bay, WI",WI,"Chicago, IL",IL,1049,64.0,1205,49.0,76.0,61.0,42.0,173.0,0.0,0.0,0.0,0.0,49.0
28,5,YV,"Midland/Odessa, TX",TX,"Houston, TX",TX,1701,377.0,1829,375.0,88.0,86.0,68.0,429.0,0.0,0.0,0.0,0.0,375.0
28,5,WN,"Milwaukee, WI",WI,"Nashville, TN",TN,1925,45.0,2055,42.0,90.0,87.0,71.0,475.0,0.0,0.0,0.0,0.0,42.0
10,1,DL,"West Palm Beach/Palm Beach, FL",FL,"Atlanta, GA",GA,1700,45.0,1848,42.0,108.0,105.0,86.0,545.0,7.0,0.0,0.0,0.0,35.0
27,4,AA,"San Antonio, TX",TX,"Dallas/Fort Worth, TX",TX,700,25.0,814,20.0,74.0,69.0,41.0,247.0,20.0,0.0,0.0,0.0,0.0
2,7,WN,"Orlando, FL",FL,"Houston, TX",TX,2145,30.0,2325,16.0,160.0,146.0,131.0,849.0,10.0,0.0,0.0,0.0,6.0
4,2,WN,"Boston, MA",MA,"Denver, CO",CO,1315,12.0,1600,23.0,285.0,296.0,280.0,1754.0,12.0,0.0,11.0,0.0,0.0
18,2,WN,"Phoenix, AZ",AZ,"Dallas, TX",TX,1730,85.0,2145,80.0,135.0,130.0,112.0,879.0,0.0,0.0,0.0,0.0,80.0
